vx_JW,vy_JW
91016.86164490103,-60581.46761528111
91091.80169851339,-60464.638514723345
91166.58929391467,-60347.71841458
91241.22432614464,-60230.707520769625
91315.70669053575,-60113.606039314735
91390.03628271315,-59996.41417634135
91464.21299859472,-59879.13213807855
91538.2367343912,-59761.760130858056
91612.10738660613,-59644.29836111373
91685.82485203595,-59526.74703538119
91759.38902776998,-59409.106360297315
91832.79981119055,-59291.37654259983
91906.05709997295,-59173.55778912684
91979.16079208555,-59055.65030681641
92052.11078578974,-58937.65430270609
92124.90697964007,-58819.5699839325
92197.5492724842,-58701.39755773087
92270.037563463,-58583.13723143458
92342.37175201053,-58464.78921247475
92414.55173785411,-58346.35370837978
92486.57742101436,-58227.8309267749
92558.44870180519,-58109.221075381734
92630.16548083386,-57990.52436201786
92701.72765900103,-57871.74099459636
92773.13513750074,-57752.87118112538
92844.38781782048,-57633.9151297077
92915.4856017412,-57514.87304854026
92986.42839133735,-57395.74514591377
93057.2160889769,-57276.531630212194
93127.84859732135,-57157.23270991239
93198.32581932582,-57037.84859358361
93268.64765823899,-56918.37948988709
93338.81401760316,-56798.8256075756
93408.8248012543,-56679.187155493
93478.67991332205,-56559.46434257379
93548.37925822972,-56439.6573778427
93617.92274069437,-56319.76647041422
93687.31026572676,-56199.7918294922
93756.54173863145,-56079.73366436934
93825.61706500674,-55959.59218442684
93894.53615074474,-55839.36759913389
93963.29890203138,-55719.060118047266
94031.90522534642,-55598.66995081089
94100.35502746346,-55478.197307155366
94168.64821544998,-55357.64239689759
94236.78469666734,-55237.00542994026
94304.76437877078,-55116.28661627149
94372.58716970947,-54995.48616596433
94440.25297772652,-54874.60428917634
94507.76171135892,-54753.64119614918
94575.11327943768,-54632.59709720814
94642.30759108772,-54511.47220276172
94709.34455572798,-54390.26672330119
94776.22408307134,-54268.98086940016
94842.9460831247,-54147.61485171415
94909.51046618895,-54026.16888098013
94975.91714285899,-53904.64316801611
95042.16602402375,-53783.0379237207
95108.2570208662,-53661.35335907268
95174.19004486328,-53539.589685130544
95239.96500778604,-53417.74711303209
95305.58182169954,-53295.82585399398
95371.0403989629,-53173.82611931131
95436.34065222926,-53051.74812035716
95501.48249444587,-52929.59206858219
95566.46583885397,-52807.358175514186
95631.2905989889,-52685.046652757635
95695.95668868006,-52562.6577119933
95760.4640220509,-52440.191564977766
95824.81251351895,-52317.64842354304
95889.00207779575,-52195.0284995961
95953.03262988696,-52072.33200511846
96016.90408509225,-51949.55915216576
96080.61635900535,-51826.71015286733
96144.16936751407,-51703.78521942574
96207.56302680023,-51580.7845641164
96270.79725333971,-51457.708399287105
96333.87196390242,-51334.55693735762
96396.7870755523,-51211.33039081926
96459.54250564733,-51088.02897223444
96522.13817183948,-50964.65289423626
96584.57399207474,-50841.20236952807
96646.84988459309,-50717.67761088307
96708.96576792852,-50594.07883114383
96770.92156090897,-50470.406243221914
96832.71718265639,-50346.66006009743
96894.35255258666,-50222.84049481859
96955.82759040962,-50098.94776050134
97017.14221612904,-49974.98207032884
97078.29635004261,-49850.94363755115
97139.28991274195,-49726.83267548471
97200.12282511254,-49602.64939751196
97260.79500833376,-49478.39401708092
97321.30638387887,-49354.06674770476
97381.65687351493,-49229.667802961354
97441.84639930289,-49105.19739649288
97501.87488359747,-48980.65574200538
97561.74224904721,-48856.04305326837
97621.44841859442,-48731.35954411437
97680.99331547516,-48606.60542843853
97740.37686321927,-48481.780920198165
97799.59898565024,-48356.886233412355
97858.65960688533,-48231.92158216152
97917.55865133542,-48106.88718058701
97976.29604370508,-47981.783242890655
98034.87170899249,-47856.609983334376
98093.28557248945,-47731.367616239746
98151.53755978133,-47606.05635598757
98209.62759674706,-47480.67641701749
98267.55560955913,-47355.22801382751
98325.32152468352,-47229.71136097365
98382.92526887967,-47104.12667306947
98440.36676920051,-46978.47416478568
98497.64595299239,-46852.754050849704
98554.76274789503,-46726.96654604528
98611.71708184156,-46601.111865212035
98668.50888305841,-46475.19022324506
98725.13808006536,-46349.2018350945
98781.60460167544,-46223.14691576514
98837.90837699494,-46097.02568031598
98894.04933542336,-45970.83834385984
98950.02740665339,-45844.58512156292
99005.84252067086,-45718.266228644396
99061.49460775475,-45591.881880376
99116.98359847708,-45465.43229208161
99172.30942370294,-45338.91767913684
99227.47201459044,-45212.3382569686
99282.47130259065,-45085.69424105473
99337.30721944758,-44958.98584692353
99391.97969719817,-44832.21329015341
99446.48866817218,-44705.37678637243
99500.83406499225,-44578.476551257874
99555.01582057377,-44451.5128005359
99609.03386812488,-44324.485749981075
99662.88814114647,-44197.39561541599
99716.57857343204,-44070.242612710834
99770.10509906775,-43943.02695778299
99823.46765243234,-43815.74886659663
99876.6661681971,-43688.40855516229
99929.70058132581,-43561.00623953648
99982.57082707471,-43433.542135821255
100035.27684099245,-43306.016460163824
100087.81855892004,-43178.42942875612
100140.19591699085,-43050.78125783441
100192.40885163048,-42923.07216367888
100244.45729955677,-42795.302362613234
100296.34119777978,-42667.47207100427
100348.06048360166,-42539.58150526148
100399.61509461667,-42411.63088183666
100451.00496871112,-42283.62041722348
100502.23004406328,-42155.55032795709
100553.2902591434,-42027.42083061372
100604.18555271359,-41899.23214181026
100654.91586382782,-41770.98447820385
100705.48113183182,-41642.6780564915
100755.88129636309,-41514.313093409684
100806.1162973508,-41385.889805733896
100856.18607501575,-41257.408410278294
100906.09056987031,-41128.869123895274
100955.8297227184,-41000.27216347507
101005.40347465537,-40871.61774594535
101054.81176706801,-40742.90608827081
101104.05454163445,-40614.137407452785
101153.13174032417,-40485.311920528846
101202.04330539782,-40356.429844572376
101250.7891794073,-40227.4913966922
101299.36930519559,-40098.496794032166
101347.7836258968,-39969.44625377074
101396.032084936,-39840.339993120615
101444.11462602923,-39711.17822932833
101492.03119318343,-39581.96117967384
101539.78173069636,-39452.689061470126
101587.36618315654,-39323.3620920628
101634.78449544324,-39193.98048882972
101682.03661272633,-39064.54446918056
101729.12248046629,-38935.054250556444
101776.04204441413,-38805.51005042953
101822.79525061129,-38675.91208630263
101869.38204538962,-38546.260575708795
101915.80237537128,-38416.555736210925
101962.05618746871,-38286.79778540138
102008.14342888455,-38156.98694090158
102054.06404711155,-38027.12342036161
102099.81798993253,-37897.20744145983
102145.40520542032,-37767.23922190248
102190.82564193766,-37637.21897942326
102236.07924813715,-37507.146931783
102281.16597296119,-37377.02329676919
102326.0857656419,-37246.848292195646
102370.83857570104,-37116.62213590208
102415.42435294997,-36986.345045753726
102459.84304748953,-36856.01723964096
102504.09460971002,-36725.638935478884
102548.1789902911,-36595.210351206944
102592.09614020171,-36464.731704788544
102635.84601070003,-36334.203214210655
102679.42855333336,-36203.62509748342
102722.8437199381,-36072.99757263977
102766.09146263961,-35942.32085773502
102809.17173385221,-35811.59517084652
102852.08448627905,-35680.82073007322
102894.82967291206,-35549.997753535295
102937.40724703184,-35419.12645937378
102979.8171622076,-35288.20706575016
103022.05937229715,-35157.23979084599
103064.1338314467,-35026.224852862506
103106.04049409085,-34895.162470020245
103147.77931495251,-34764.05286055866
103189.35024904282,-34632.89624273571
103230.75325166107,-34501.692834827525
103271.98827839458,-34370.44285512796
103313.0552851187,-34239.14652194828
103353.95422799661,-34107.804053616695
103394.68506347938,-33976.41566847805
103435.24774830577,-33844.981584893394
103475.64223950221,-33713.502021239634
103515.8684943827,-33581.97719590912
103555.9264705487,-33450.40732730928
103595.81612588909,-33318.792633862235
103635.53741858006,-33187.133334004415
103675.09030708503,-33055.42964618618
103714.47475015458,-32923.68178887145
103753.69070682631,-32791.88998053731
103792.73813642483,-32660.054439673626
103831.6169985616,-32528.17538478269
103870.32725313489,-32396.253034378824
103908.86886032968,-32264.287606987993
103947.24178061755,-32132.279321147445
103985.44597475664,-32000.228395405327
104023.4814037915,-31868.135048320306
104061.34802905306,-31735.999498461188
104099.04581215845,-31603.821964406547
104136.57471501103,-31471.60266474435
104173.93469980019,-31339.341818071578
104211.12572900133,-31207.039642993852
104248.14776537575,-31074.69635812505
104285.0007719705,-30942.312182086946
104321.6847121184,-30809.88733350883
104358.1995494378,-30677.422031027127
104394.54524783266,-30544.916493285033
104430.72177149229,-30412.370938932134
104466.72908489134,-30279.785586624042
104502.5671527897,-30147.16065502202
104538.23594023241,-30014.4963627926
104573.73541254952,-29881.792928607225
104609.06553535603,-29749.05057114187
104644.22627455178,-29616.269509076672
104679.21759632137,-29483.449961095565
104714.03946713403,-29350.5921458859
104748.69185374354,-29217.696282138088
104783.17472318815,-29084.762588545218
104817.48804279041,-28951.791283802697
104851.63178015717,-28818.782586607875
104885.6059031794,-28685.736715659685
104919.41038003212,-28552.653889658264
104953.04517917431,-28419.534327304602
104986.51026934877,-28286.378247300156
105019.80561958205,-28153.185868346496
105052.93119918436,-28019.95740914494
105085.88697774941,-27886.69308839618
105118.67292515436,-27753.393124799917
105151.2890115597,-27620.057737054507
105183.73520740912,-27486.687143856587
105216.01148342945,-27353.28156390071
105248.11781063055,-27219.841215878987
105280.05416030512,-27086.36631848072
105311.82050402874,-26952.85709039204
105343.41681365963,-26819.313750295547
105374.8430613386,-26685.736516869943
105406.09921948897,-26552.125608789673
105437.1852608164,-26418.48124472456
105468.10115830883,-26284.803643339455
105498.84688523633,-26151.093023293863
105529.42241515104,-26017.349603241586
105559.82772188704,-25883.573601830372
105590.0627795602,-25749.765237701547
105620.12756256814,-25615.92472948966
105650.02204559006,-25482.05229582212
105679.74620358665,-25348.148155318842
105709.3000118,-25214.21252659189
105738.68344575347,-25080.245628245117
105767.89648125153,-24946.247678873806
105796.93909437976,-24812.21889706432
105825.81126150461,-24678.159501393737
105854.51295927339,-24544.069710429507
105883.04416461407,-24409.94974272908
105911.40485473524,-24275.79981683957
105939.59500712596,-24141.620151297386
105967.61459955561,-24007.41096462788
105995.46361007387,-23873.172475345
106023.1420170105,-23738.90490195093
106050.64979897528,-23604.608462935743
106077.98693485788,-23470.28337677704
106105.15340382775,-23335.929861939607
106132.14918533398,-23201.54813687506
106158.97425910522,-23067.138420021485
106185.62860514953,-22932.700929803108
106212.11220375425,-22798.235884629925
106238.42503548594,-22663.74350289736
106264.5670811902,-22529.224002985913
106290.53832199155,-22394.67760326081
106316.33873929338,-22260.104522071662
106341.96831477774,-22125.50497775211
106367.42703040528,-21990.87918861947
106392.71486841509,-21856.2273729744
106417.8318113246,-21721.549749100548
106442.77784192948,-21586.846535264194
106467.55294330344,-21452.117949713924
106492.15709879818,-21317.364210680265
106516.59029204327,-21182.58553637535
106540.85250694596,-21047.78214499257
106564.9437276911,-20912.954254706226
106588.86393874105,-20778.102083671198
106612.61312483546,-20643.22585002258
106636.19127099126,-20508.325771875352
106659.5983625024,-20373.402067324037
106682.83438493985,-20238.45495444235
106705.89932415143,-20103.48465128286
106728.79316626162,-19968.491375876645
106751.51589767155,-19833.47534623296
106774.06750505876,-19698.436780338885
106796.44797537716,-19563.375896158992
106818.65729585683,-19428.292911634995
106840.69545400394,-19293.188044685427
106862.56243760063,-19158.061513205284
106884.25823470482,-19022.913535065694
106905.78283365011,-18887.74432811358
106927.1362230457,-18752.55411017131
106948.31839177619,-18617.343099036378
106969.32932900147,-18482.111512481053
106990.1690241566,-18346.85956825205
107010.83746695166,-18211.587484070184
107031.33464737167,-18076.29547763004
107051.66055567635,-17940.983766599642
107071.81518240014,-17805.652568620106
107091.7985183519,-17670.30210130532
107111.61055461493,-17534.932582241592
107131.25128254671,-17399.54422898734
107150.72069377886,-17264.137259072726
107170.01878021694,-17128.711889999355
107189.14553404035,-16993.268339239923
107208.1009477022,-16857.806824237887
107226.88501392916,-16722.327562407143
107245.4977257213,-16586.83077113168
107263.93907635202,-16451.316667765263
107282.20905936784,-16315.78546963109
107300.30766858833,-16180.237394021473
107318.2348981059,-16044.6726581975
107335.99074228574,-15909.091479388708
107353.57519576562,-15773.494074792756
107370.98825345578,-15637.880661575093
107388.22991053882,-15502.251456868635
107405.30016246949,-15366.60667777343
107422.1990049746,-15230.946541356338
107438.92643405288,-15095.271264650699
107455.48244597482,-14959.58106465601
107471.86703728257,-14823.876158337594
107488.08020478975,-14688.156762626284
107504.12194558133,-14552.423094418085
107519.99225701348,-14416.67537057386
107535.69113671346,-14280.913807918996
107551.21858257946,-14145.138623243092
107566.57459278042,-14009.350033299626
107581.75916575597,-13873.548254805635
107596.7723002162,-13737.733504441392
107611.61399514157,-13601.905998850081
107626.28424978277,-13466.065954637483
107640.78306366054,-13330.213588371646
107655.11043656555,-13194.349116582569
107669.26636855825,-13058.472755761879
107683.25085996876,-12922.584722362511
107697.06391139663,-12786.68523279839
107710.70552371083,-12650.77450344411
107724.17569804947,-12514.852750634616
107737.47443581976,-12378.920190664887
107750.6017386978,-12242.977039789612
